SERIAL_NUMBER,MODEL_NAME,CARTON_NO,PALLET_NO,VENDOR_SN,ASY_B,HW,FW,DESCRIPTION,SKU,INNER_CARTON_NO,PO_NUMBER,BUNDLE,DN,H_H_PARTNUMBER
BHRC1717LH009776-C,DOORBELL_V3,79471,ASSY0175B016,9884E3CE0C44,4/28/17 13:49,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020060,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH009817-C,DOORBELL_V3,79471,ASSY0175B016,9884E3E2490A,4/28/17 14:13,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020060,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH009867-C,DOORBELL_V3,79580,ASSY0175B017,9884E3CFB24D,4/28/17 13:57,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH009885-C,DOORBELL_V3,79457,ASSY0175B016,9884E3CFB139,4/28/17 14:00,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201704290465,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH009898-C,DOORBELL_V3,79580,ASSY0175B017,9884E3CFF3B5,4/28/17 14:15,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH009906-C,DOORBELL_V3,79470,ASSY0175B016,9884E3E247D5,4/28/17 14:08,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020052,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH009922-C,DOORBELL_V3,79471,ASSY0175B016,9884E3D941E7,4/28/17 14:13,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020060,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH009978-C,DOORBELL_V3,79575,ASSY0175B017,38D269D54582,4/28/17 14:53,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH009986-C,DOORBELL_V3,79580,ASSY0175B017,38D269D53F68,4/28/17 14:55,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH009999-C,DOORBELL_V3,79575,ASSY0175B017,9884E32F1222,4/28/17 14:59,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010007-C,DOORBELL_V3,79586,ASSY0175B017,9884E32F16CC,4/28/17 15:06,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010027-C,DOORBELL_V3,79534,ASSY0175B017,9884E32F196F,4/28/17 15:10,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020284,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010043-C,DOORBELL_V3,79580,ASSY0175B017,9884E32873E1,4/28/17 15:05,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010055-C,DOORBELL_V3,79575,ASSY0175B017,9884E3E23836,4/28/17 15:09,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010065-C,DOORBELL_V3,79534,ASSY0175B017,9884E326226A,4/28/17 15:09,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020284,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010068-C,DOORBELL_V3,79580,ASSY0175B017,9884E3261FC1,4/28/17 15:14,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010125-C,DOORBELL_V3,79447,ASSY0175B018,9884E3CFB162,4/28/17 17:45,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201704290412,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010219-C,DOORBELL_V3,79575,ASSY0175B017,9884E32868FF,4/28/17 14:29,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010233-C,DOORBELL_V3,79568,ASSY0175B017,9884E32F09A0,4/28/17 13:20,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010234-C,DOORBELL_V3,79580,ASSY0175B017,9884E3261EA3,4/28/17 14:30,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010248-C,DOORBELL_V3,79470,ASSY0175B016,9884E3CE0C4E,4/28/17 13:23,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020052,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010255-C,DOORBELL_V3,79471,ASSY0175B016,9884E3CFF3AD,4/28/17 14:14,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020060,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010264-C,DOORBELL_V3,79471,ASSY0175B016,9884E3289646,4/28/17 13:27,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020060,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH010279-C,DOORBELL_V3,79580,ASSY0175B017,9884E3DB5189,4/28/17 14:15,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHSC1718LH000001-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3272871,5/4/17 17:06,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000002-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E32724E4,5/4/17 17:05,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000003-C,STICKUP_CAM_V3,80157,ASSY0175B035,9884E32726E5,5/4/17 17:00,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041012,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000004-C,STICKUP_CAM_V3,80157,ASSY0175B035,9884E3284681,5/4/17 17:00,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041012,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000005-C,STICKUP_CAM_V3,80165,ASSY0175B035,9884E3284528,5/4/17 17:00,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041251,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000006-C,STICKUP_CAM_V3,80157,ASSY0175B035,9884E3271D59,5/4/17 16:41,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041012,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000007-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E32772F7,5/4/17 16:40,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000008-C,STICKUP_CAM_V3,80174,ASSY0175B035,9884E32721CB,5/4/17 17:08,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041280,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000009-C,STICKUP_CAM_V3,80165,ASSY0175B035,9884E327232A,5/4/17 16:43,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041251,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000010-C,STICKUP_CAM_V3,80165,ASSY0175B035,9884E3271F35,5/4/17 17:10,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041251,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000011-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3284544,5/4/17 17:07,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000012-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3271F37,5/4/17 16:38,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000013-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E32447D6,5/4/17 16:28,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000014-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3271F42,5/4/17 16:27,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000015-C,STICKUP_CAM_V3,80155,ASSY0175B035,9884E3271F6B,5/4/17 16:45,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041039,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000016-C,STICKUP_CAM_V3,80147,ASSY0175B036,9884E32724EF,5/4/17 17:00,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040956,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000017-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E32843C1,5/4/17 17:00,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000018-C,STICKUP_CAM_V3,80165,ASSY0175B035,9884E32772EB,5/4/17 17:03,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041251,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000019-C,STICKUP_CAM_V3,80161,ASSY0175B035,9884E3277635,5/4/17 16:40,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000020-C,STICKUP_CAM_V3,80193,ASSY0175B035,9884E3284554,5/4/17 16:43,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041395,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000021-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E32726B1,5/4/17 16:42,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000022-C,STICKUP_CAM_V3,80161,ASSY0175B035,9884E3272363,5/4/17 16:38,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000023-C,STICKUP_CAM_V3,80165,ASSY0175B035,9884E327268F,5/4/17 16:42,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041251,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000024-C,STICKUP_CAM_V3,80149,ASSY0175B036,9884E3271D6D,5/4/17 16:38,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040968,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000025-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3283F89,5/4/17 16:36,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000026-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3E1DADE,5/4/17 16:36,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000027-C,STICKUP_CAM_V3,80193,ASSY0175B035,9884E32841DE,5/4/17 16:42,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041395,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000028-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3E1EB67,5/4/17 16:36,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000029-C,STICKUP_CAM_V3,80174,ASSY0175B035,9884E3271F5D,5/4/17 17:16,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041280,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000030-C,STICKUP_CAM_V3,80153,ASSY0175B035,9884E32726BB,5/4/17 16:38,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041011,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000031-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E3287A02,5/4/17 16:38,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000032-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E32717F8,5/4/17 17:04,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000033-C,STICKUP_CAM_V3,80165,ASSY0175B035,9884E327762D,5/4/17 17:04,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041251,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000034-C,STICKUP_CAM_V3,80202,ASSY0175B035,9884E3271D0C,5/4/17 16:45,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041367,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000035-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E328455A,5/4/17 17:00,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000036-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3E1E6C5,5/4/17 16:26,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000037-C,STICKUP_CAM_V3,80160,ASSY0175B035,9884E3271F4C,5/4/17 17:00,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040959,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000038-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3E1EFA0,5/4/17 16:34,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000039-C,STICKUP_CAM_V3,80161,ASSY0175B035,9884E3271F54,5/4/17 16:30,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000040-C,STICKUP_CAM_V3,80153,ASSY0175B035,9884E3E1E6EC,5/4/17 16:32,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041011,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000041-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E3E1E6B5,5/4/17 16:31,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000042-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E3272199,5/4/17 17:01,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000043-C,STICKUP_CAM_V3,80155,ASSY0175B035,9884E3287857,5/4/17 16:41,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041039,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000044-C,STICKUP_CAM_V3,80158,ASSY0175B036,9884E32843C4,5/4/17 17:04,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040953,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000045-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3272353,5/4/17 16:36,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000046-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3E1E3A7,5/4/17 16:42,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000047-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3E1EB03,5/4/17 16:36,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000048-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3271D2B,5/4/17 16:41,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000049-C,STICKUP_CAM_V3,80174,ASSY0175B035,9884E3E1EB69,5/4/17 16:40,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041280,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000050-C,STICKUP_CAM_V3,80147,ASSY0175B036,9884E3272369,5/4/17 17:06,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040956,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000051-C,STICKUP_CAM_V3,80193,ASSY0175B035,9884E32726A5,5/4/17 16:38,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041395,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000052-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3271D28,5/4/17 16:35,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000053-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E3271D58,5/4/17 16:35,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000054-C,STICKUP_CAM_V3,80159,ASSY0175B036,9884E32846A0,5/4/17 16:35,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040993,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000055-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E32846EB,5/4/17 16:34,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000056-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3271F5C,5/4/17 16:34,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000057-C,STICKUP_CAM_V3,80159,ASSY0175B036,606405CC788E,5/4/17 16:34,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040993,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000058-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E32772D4,5/4/17 16:34,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000059-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E32EE28A,5/4/17 16:31,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000060-C,STICKUP_CAM_V3,80149,ASSY0175B036,9884E3244686,5/4/17 16:31,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040968,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000061-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3277614,5/4/17 16:35,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000062-C,STICKUP_CAM_V3,80164,ASSY0175B035,9884E3E1E94A,5/4/17 16:36,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041255,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000063-C,STICKUP_CAM_V3,80145,ASSY0175B036,9884E3284520,5/4/17 16:30,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040960,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000064-C,STICKUP_CAM_V3,80193,ASSY0175B035,9884E324D3A5,5/4/17 17:16,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041395,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000065-C,STICKUP_CAM_V3,80202,ASSY0175B035,9884E32EDA9E,5/4/17 17:16,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041367,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000066-C,STICKUP_CAM_V3,80155,ASSY0175B035,9884E32772CC,5/4/17 16:31,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041039,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000067-C,STICKUP_CAM_V3,80193,ASSY0175B035,9884E3287A00,5/4/17 16:29,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041395,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000068-C,STICKUP_CAM_V3,80163,ASSY0175B035,9884E3271D18,5/4/17 16:31,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040927,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000069-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E3283F93,5/4/17 16:31,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000070-C,STICKUP_CAM_V3,80145,ASSY0175B036,9884E3E1EB42,5/4/17 15:49,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040960,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000071-C,STICKUP_CAM_V3,80145,ASSY0175B036,9884E3277610,5/4/17 15:48,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040960,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000072-C,STICKUP_CAM_V3,80151,ASSY0175B036,9884E3E1E3B9,5/4/17 15:45,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040954,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000073-C,STICKUP_CAM_V3,80138,ASSY0175B035,9884E3283E19,5/4/17 15:46,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040961,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000074-C,STICKUP_CAM_V3,80144,ASSY0175B036,9884E327764B,5/4/17 15:47,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040955,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000075-C,STICKUP_CAM_V3,80153,ASSY0175B035,9884E32772A3,5/4/17 15:57,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041011,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000076-C,STICKUP_CAM_V3,80164,ASSY0175B035,9884E3283E22,5/4/17 15:54,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041255,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000077-C,STICKUP_CAM_V3,80152,ASSY0175B036,9884E3257ABA,5/4/17 15:12,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041055,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000078-C,STICKUP_CAM_V3,80160,ASSY0175B035,9884E3E1E5CA,5/4/17 15:05,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040959,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000079-C,STICKUP_CAM_V3,80164,ASSY0175B035,9884E32721DD,5/4/17 15:57,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041255,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000080-C,STICKUP_CAM_V3,80202,ASSY0175B035,9884E3E1EB65,5/4/17 15:14,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041367,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000081-C,STICKUP_CAM_V3,80161,ASSY0175B035,9884E32724B5,5/4/17 16:29,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000082-C,STICKUP_CAM_V3,80157,ASSY0175B035,9884E32721E7,5/4/17 16:30,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041012,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000083-C,STICKUP_CAM_V3,80161,ASSY0175B035,9884E327219F,5/4/17 16:29,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000084-C,STICKUP_CAM_V3,80160,ASSY0175B035,9884E32772CE,5/4/17 16:30,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040959,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000085-C,STICKUP_CAM_V3,80161,ASSY0175B035,9884E3244209,5/4/17 16:24,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041096,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000086-C,STICKUP_CAM_V3,80155,ASSY0175B035,606405CC757D,5/4/17 16:25,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041039,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000087-C,STICKUP_CAM_V3,80149,ASSY0175B036,9884E3244450,5/4/17 16:25,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705040968,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000088-C,STICKUP_CAM_V3,80162,ASSY0175B036,9884E3E1E381,5/4/17 16:31,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041093,100255, ,2170903148,3A014MG00-600-GA02
BHSC1718LH000089-C,STICKUP_CAM_V3,80193,ASSY0175B035,9884E3E1E93C,5/4/17 15:46,36,cam-1.6.297,Stick Up Cam,8SS3S6-0EN0,CPTHASSY07201705041395,100255, ,2170903148,3A014MG00-600-GA02
